school_code,udise_code,hss_code,vhse_code,name,type,level,established_year,address,pin_code,district,sub_district,education_district,assembly_constituency,parliament_constituency,latitude,longitude,is_coastal_area,is_hilly_area,principal_name,head_master_name,description,source_url,hse_start_year
24269,32070305604.0,,,R. R. M. U. P. SPunnayurkulam,Aided,1 - 7,1890.0,punnayurkulam,679561,Thrissur,Chavakkad,Chavakkad,Guruvayoor,Thrissur,10.67215,76.01976999999998,True,True,,RAJEEV M,"R. R. M. U. P. SPunnayurkulam is a Aided educational institution established in 1890. Situated in the district of Thrissur, it offers classes for levels 1 - 7. The campus spans across 1 acre 30 cent and features 30 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/24269,
26104,32081301422.0,7116.0,,"St. Jude'sE.M.H.S.S,Karanakodam",Unaided Recognised,1 - 12,1983.0,Thammanam pulleppady road,682032,Ernakulam,Thripunithura,Ernakulam,Thrikkakara,Ernakulam,,,False,False,Sr. Merline George SdP,Sr. Merline SdP,"St. Jude'sE.M.H.S.S,Karanakodam is a Unaided Recognised educational institution established in 1983. Situated in the district of Ernakulam, it offers classes for levels 1 - 12. The campus spans across 3 Acre 45 Cents and features 27 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/26104,2002.0
44409,32140700406.0,,,Govt. L. P. S.Venkuzhi,Government,1 - 4,1915.0,Venkuzhi,695512,Thiruvananthapuram,Neyyattinkara,Neyyattinkara,Neyyattinkara,Thiruvananthapuram,8.437592999999998,77.089461,True,True,,Somraj,"Govt. L. P. S.Venkuzhi is a Government educational institution established in 1915. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across 50CENT and features 5 classrooms. Students have access to excellent facilities including a Computer Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/44409,
14758,32020800901.0,,,Kayani UPS,Aided,1 - 7,1954.0,kayani,670702,Kannur,Mattannur,Thalassery,Mattannur,Kannur,11.892943,75.55741999999998,True,True,,SHEEBA C P,"Kayani UPS is a Aided educational institution established in 1954. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 2.58/acre and features 15 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/14758,
21856,32060700112.0,,,A. L. P. S.Mundakunnu,Aided,1 - 4,1954.0,EDATHANATTUKARA,678601,Palakkad,Mannarkkad,Mannarkkad,Mannarkad,Palakkad,11.049822,76.361911,True,True,,YOOSUF. P,"A. L. P. S.Mundakunnu is a Aided educational institution established in 1954. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 60 cent and features 8 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/21856,
37022,32120600504.0,3069.0,,N. M. H. S. Kumbanad,Aided,5 - 10,1935.0,"T.K ROAD, KUMBANAD",689547,Pathanamthitta,Pullad,Tiruvalla,Aranmula,Pathanamthitta *,9.368620000000002,76.65830599999998,False,True,No Data Found!,Glozy P Joy,"N. M. H. S. Kumbanad is a Aided educational institution established in 1935. Situated in the district of Pathanamthitta, it offers classes for levels 5 - 10. The campus spans across 2.96 and features 11 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/37022,2002.0
39011,32131200304.0,,,S.N.G.S.H.SKadaikode,Aided,5 - 10,1964.0,KADAIKODU,691505,Kollam,Veliyam,Kottarakkara,Kottarakkara,Mavelikkara (SC),,,True,True,,MANEESHA.S.R,"S.N.G.S.H.SKadaikode is a Aided educational institution established in 1964. Situated in the district of Kollam, it offers classes for levels 5 - 10. The campus spans across 3.64 and features 17 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/39011,
33519,32101100305.0,,,Meenadom Eest C.M.S.LPS,Aided,1 - 4,1888.0,Vattakkunnu,686516,Kottayam,Pampady,Kottayam,Puthuppally,Kottayam,9.548632,76.628856,True,True,,REENA RACHEL JOHN,"Meenadom Eest C.M.S.LPS is a Aided educational institution established in 1888. Situated in the district of Kottayam, it offers classes for levels 1 - 4. The campus spans across 0.397 Acre and features 4 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/33519,
15442,32030100708.0,,,G L P S Mothakkara,Government,1 - 4,1962.0,Mothakkara,670731,Wayanad,Mananthavady,Wayanad,Mananthavady,Wayanad *,11.752333,76.02099099999998,True,True,,Devaki  VA,"G L P S Mothakkara is a Government educational institution established in 1962. Situated in the district of Wayanad, it offers classes for levels 1 - 4. The campus spans across 1 Acre and features 5 classrooms.",https://sametham.kite.kerala.gov.in/15442,
36345,32110301309.0,,,L P School VenmonyThazham,Aided,1 - 4,1923.0,venmony,689509,Alappuzha,Chengannur,Mavelikkara,Chengannur,Mavelikkara (SC),9.250837,76.616955,True,True,,LUNA X,"L P School VenmonyThazham is a Aided educational institution established in 1923. Situated in the district of Alappuzha, it offers classes for levels 1 - 4. The campus spans across 0.523 and features 5 classrooms.",https://sametham.kite.kerala.gov.in/36345,
15075,32030100515.0,,,GHS THOLPETTY,Government,1 -10,2011.0,Tholpetty,670646,Wayanad,Mananthavady,Wayanad,Mananthavady,Wayanad *,,,True,True,,K S PRABHA,"GHS THOLPETTY is a Government educational institution established in 2011. Situated in the district of Wayanad, it offers classes for levels 1 -10. The campus spans across 3acre and features 12 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/15075,
42521,32140601002.0,,,Govt. TLPSPerinjaramoola,Government,1 - 4,1957.0,"Kannampally, Vellanad",695543,Thiruvananthapuram,Nedumangad,Attingal,Aruvikkara,Attingal *,8.56011,77.037107,True,True,,SWAPNARANI,"Govt. TLPSPerinjaramoola is a Government educational institution established in 1957. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across .5 and features 4 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/42521,
18539,32050601401.0,,,G.M.L.P.S. NellikuthNorth,Government,1 - 4,1956.0,nellikuth,676122,Malappuram,Manjeri,Malappuram,Manjeri,Malappuram *,11.10863,76.182198,True,True,,Bindu K,"G.M.L.P.S. NellikuthNorth is a Government educational institution established in 1956. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 1acre 24cent and features 8 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/18539,
21011,32060200407.0,9080.0,,G. H. S. S. Erimayur,Government,1 - 12,1898.0,ERIMAYUR,678546,Palakkad,Alathur,Palakkad,Alathur,Alathur (SC) *,10.661168,76.56931899999998,False,False,REMADEVI P K,REKHA RANI T,"G. H. S. S. Erimayur is a Government educational institution established in 1898. Situated in the district of Palakkad, it offers classes for levels 1 - 12. The campus spans across 1.2000 and features 55 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/21011,2004.0
14553,32020600913.0,,,GURUDEVA SMARAKAMUPS,Aided,1 - 7,1939.0,CHENDAYAD,670692,Kannur,Panoor,Thalassery,Kuthuparamba,Vadakara,11.788034,75.595298,True,True,,SAJEEVAN.P,"GURUDEVA SMARAKAMUPS is a Aided educational institution established in 1939. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 0.47acre and features 12 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/14553,
30061,32090300802.0,6058.0,,GHSSPathinaramkandam,Government,1 - 12,1968.0,Pathinaramkandam,685604,Idukki,Kattappana,Kattappana,Idukki,Idukki,9.891265,77.01357899999998,False,True,Dileepkumar P,SHEENA C THOMAS,"GHSSPathinaramkandam is a Government educational institution established in 1968. Situated in the district of Idukki, it offers classes for levels 1 - 12. The campus spans across 3 and features 11 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/30061,2004.0
42524,32140601003.0,,,Govt. LPSSankaramugham,Government,1 - 4,1948.0,sankaramukham,695543,Thiruvananthapuram,Nedumangad,Attingal,Aruvikkara,Attingal *,8.567442,77.034065,True,True,,Lini P R,"Govt. LPSSankaramugham is a Government educational institution established in 1948. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across 40cent and features 4 classrooms. Students have access to excellent facilities including an Auditorium.",https://sametham.kite.kerala.gov.in/42524,
34342,32111000702.0,,,St. Martin's UPSNeendakara,Aided,1 - 7,1966.0,Neendakara St. Martin Church road Ezhupunna south P O,688537,Alappuzha,Thuravoor,Cherthala,Aroor,Alappuzha,9.81291,76.290313,True,True,,shailamma george,"St. Martin's UPSNeendakara is a Aided educational institution established in 1966. Situated in the district of Alappuzha, it offers classes for levels 1 - 7. The campus spans across 1.06 and features 9 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/34342,
19888,,,,MARKAZ PUBLICSCHOOL-MAMBEETHI,Unaided Recognised,1 -10,2004.0,Vengara,676519,Malappuram,Vengara,Thirurangadi,Vengara,Malappuram *,,,True,True,,LINISH FRANCIS,"MARKAZ PUBLICSCHOOL-MAMBEETHI is a Unaided Recognised educational institution established in 2004. Situated in the district of Malappuram, it offers classes for levels 1 -10. The campus spans across 0.4453 and features 14 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/19888,
14233,32020300838.0,,,Kodiyeri JBS,Aided,1 - 5,1906.0,"KODIYERI, ENGAYILPEEDIKA",670103,Kannur,Thalassery South,Thalassery,Thalassery,Vadakara,11.737851,75.534543,True,True,,ROSHNA KR,"Kodiyeri JBS is a Aided educational institution established in 1906. Situated in the district of Kannur, it offers classes for levels 1 - 5. The campus spans across 12cents and features 6 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/14233,
45253,32101300102.0,,,GovtU.P.S.Brahmamangalam,Government,1 - 7,1915.0,Brahmamangalam,686605,Kottayam,Vaikom,Kaduthuruthy,Vaikom,Kottayam,9.811457,76.423298,True,True,,JOY  A R,"GovtU.P.S.Brahmamangalam is a Government educational institution established in 1915. Situated in the district of Kottayam, it offers classes for levels 1 - 7. The campus spans across 1 acre 15 cent and features 12 classrooms. Students have access to excellent facilities including a Science Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/45253,
36014,32110300118.0,,,N S S H S Edanad,Aided,5 - 10,1936.0,EDANAD,689123,Alappuzha,Chengannur,Mavelikkara,Chengannur,Mavelikkara (SC),,,True,True,,LEKHA B NAIR,"N S S H S Edanad is a Aided educational institution established in 1936. Situated in the district of Alappuzha, it offers classes for levels 5 - 10. The campus spans across 5 acre. and features 6 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/36014,
17208,32041401305.0,,,G. L. P. S.Kappakkal,Government,1 - 4,1933.0,Kappakkal,673003,Kozhikode,Kozhikode City,Kozhikode,Kozhikode South,Kozhikode,11.227314,75.779999,True,True,,BINDU P,"G. L. P. S.Kappakkal is a Government educational institution established in 1933. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across 85cent and features 6 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/17208,
28023,32080600404.0,7075.0,,St. Peter`s H S SElanji,Aided,5 - 12,1925.0,Elanji,686665,Ernakulam,Koothattukulam,Muvattupuzha,Piravam,Kottayam,9.832598,76.54389299999998,False,False,BENNY GEORGE,Thomas Mathew,"St. Peter`s H S SElanji is a Aided educational institution established in 1925. Situated in the district of Ernakulam, it offers classes for levels 5 - 12. The campus spans across 4 Acre and features 22 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/28023,2000.0
44434,32140700111.0,,,R. C. L. P. S.Udiyankulangara,Aided,1 - 4,1903.0,kochottukonam,695127,Thiruvananthapuram,Neyyattinkara,Neyyattinkara,Neyyattinkara,Thiruvananthapuram,8.369477,77.117526,True,True,,shajitha p s,"R. C. L. P. S.Udiyankulangara is a Aided educational institution established in 1903. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across 97cent and features 6 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/44434,
20540,32061300314.0,,,Islahiya OrphanageL. P. S.Kumaranellur,Unaided Recognised,1 - 4,1984.0,Padinjarangadi,679552,Palakkad,Thrithala,Ottapalam,Thrithala,Ponnani,,,True,True,,JAYANTHI M,"Islahiya OrphanageL. P. S.Kumaranellur is a Unaided Recognised educational institution established in 1984. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 2 ACRS and features 19 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/20540,
14341,32020400109.0,,,Sarada Vilasam JBS,Aided,1 - 4,1921.0,PINARAYI,670741,Kannur,Thalassery North,Thalassery,Dharmadam,Kannur,11.812886,75.493824,True,True,,SUSMITHA M S,"Sarada Vilasam JBS is a Aided educational institution established in 1921. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 04 CENT and features 4 classrooms. Students have access to excellent facilities including a Multi Media Room.",https://sametham.kite.kerala.gov.in/14341,
34013,32110400501.0,4011.0,,Govt D V H S SCharamangalam,Government,1 - 12,1917.0,CHARAMANGALAM,688539,Alappuzha,Cherthala,Cherthala,Cherthala,Alappuzha,9.15044,76.66435799999998,True,False,delson,MINI PI,"Govt D V H S SCharamangalam is a Government educational institution established in 1917. Situated in the district of Alappuzha, it offers classes for levels 1 - 12. The campus spans across 3.Acre.79.cent and features 55 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/34013,1998.0
48531,32050300206.0,,,Pulvetta GLPS,Government,1 - 4,1946.0,Pulvetta,676523,Malappuram,Wandoor,Wandoor,Wandoor,Wayanad *,11.113843,76.338093,True,True,,BUSHARA C A,"Pulvetta GLPS is a Government educational institution established in 1946. Situated in the district of Malappuram, it offers classes for levels 1 - 4. The campus spans across 1.5Acr and features 12 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/48531,
42548,32140600403.0,,,Govt. UPS Karakulam,Government,1 - 7,1927.0,KARAKULAM,695564,Thiruvananthapuram,Nedumangad,Attingal,Nedumangad,Attingal *,8.562901,76.98317,True,True,,Prakash MS,"Govt. UPS Karakulam is a Government educational institution established in 1927. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 7. The campus spans across 0.55 acre and features 22 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/42548,
39444,32130800309.0,,,N.S.S.K.L.P.S.PALLICKAL,Aided,1 - 5,1950.0,Pallickal,691566,Kollam,Kulakkada,Kottarakkara,Kottarakkara,Mavelikkara (SC),,,True,True,,Remya. V,"N.S.S.K.L.P.S.PALLICKAL is a Aided educational institution established in 1950. Situated in the district of Kollam, it offers classes for levels 1 - 5. The campus spans across 52cent and features 6 classrooms. Students have access to excellent facilities including a Computer Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/39444,
23037,32070800503.0,,,DONBOSCO G H SKODAKARA,Aided,1 -10,1948.0,KODAKARA,680684,Thrissur,Chalakudy,Irinjalakuda,Chalakudy,Chalakudy *,10.372472,76.303914,True,True,,SHEENA K S,"DONBOSCO G H SKODAKARA is a Aided educational institution established in 1948. Situated in the district of Thrissur, it offers classes for levels 1 -10. The campus spans across 3acres 80 cent and features 54 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/23037,
47513,32040200201.0,,,IPC AMLPS P.C.PALAM,Aided,1 - 4,1926.0,pc palam,673585,Kozhikode,Balussery,Thamarassery,Elathur,Kozhikode,11.37292,75.841803,True,True,,ABOOBACKER T V,"IPC AMLPS P.C.PALAM is a Aided educational institution established in 1926. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across 0.26 and features 10 classrooms. Students have access to excellent facilities including an Auditorium.",https://sametham.kite.kerala.gov.in/47513,
23528,32071601502.0,,,H F L P SPUTHENCHIRA,Aided,1 - 4,1915.0,PUTHENCHIRA,680682,Thrissur,Mala,Irinjalakuda,Kodungallur,Chalakudy *,10.275914,76.25710599999998,True,True,,Sr. SIGI M.J,"H F L P SPUTHENCHIRA is a Aided educational institution established in 1915. Situated in the district of Thrissur, it offers classes for levels 1 - 4. The campus spans across 1 acre and features 12 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/23528,
14451,32020500607.0,,,POOKKOOM MUSLIM LPS,Aided,1 - 5,1927.0,POOKKOM,670692,Kannur,Chokli,Thalassery,Kuthuparamba,Vadakara,11.746698,75.574528,True,True,,AZEEZ K P,"POOKKOOM MUSLIM LPS is a Aided educational institution established in 1927. Situated in the district of Kannur, it offers classes for levels 1 - 5. The campus spans across 1.08 and features 25 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/14451,
41341,32130400704.0,,,G.U.P.S Chittoor,Government,1 - 7,1885.0,EDAPPALLYCOTTA,691583,Kollam,Chavara,Kollam,Chavara,Kollam,,,True,True,,ANEES MOHAMMED,"G.U.P.S Chittoor is a Government educational institution established in 1885. Situated in the district of Kollam, it offers classes for levels 1 - 7. The campus spans across 1 and features 22 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/41341,
42627,32140800201.0,,,Govt. Modern L.P.S.Manalayam Anappetty,Aided,1 - 4,1955.0,Anappetty,695551,Thiruvananthapuram,Palode,Attingal,Aruvikkara,Attingal *,8.659679,77.06243499999998,True,True,,BINU P,"Govt. Modern L.P.S.Manalayam Anappetty is a Aided educational institution established in 1955. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across 23cents and features 8 classrooms. Students have access to excellent facilities including a Computer Lab and a Science Lab.",https://sametham.kite.kerala.gov.in/42627,
41031,32130500103.0,2075.0,,Karunagappally B H SS,Aided,5 - 12,1916.0,"PADA NORTH, KARUNAGAPPALLY",690518,Kollam,Karunagappally,Kollam,Karunagappally,Alappuzha,,,True,False,Unmesh K B,SarithaT,"Karunagappally B H SS is a Aided educational institution established in 1916. Situated in the district of Kollam, it offers classes for levels 5 - 12. The campus spans across 1.21 and features 53 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/41031,2000.0
30415,32090600204.0,,,G.L.P.S.Glenmary,Government,1 - 4,1961.0,Glenmary,685531,Idukki,Peermedu,Kattappana,Peerumade,Idukki,9.59547,76.997994,True,True,,M KUMAR,"G.L.P.S.Glenmary is a Government educational institution established in 1961. Situated in the district of Idukki, it offers classes for levels 1 - 4. The campus spans across 1 Acre and features 8 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/30415,
15030,32030300204.0,12001.0,,G H S S Kaniyambetta,Government,8 - 12,1975.0,KANIYAMBETTA,673124,Wayanad,Vythiri,Wayanad,Kalpetta,Wayanad *,,,False,True,Aboobacker Sidheek V,Shimji Jacob,"G H S S Kaniyambetta is a Government educational institution established in 1975. Situated in the district of Wayanad, it offers classes for levels 8 - 12. The campus spans across 3 and features 31 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/15030,1997.0
20549,32061300803.0,,,A. U. P. S.Chazhiyattiri,Aided,1 - 7,1914.0,chazhiyattiri,679535,Palakkad,Thrithala,Ottapalam,Thrithala,Ponnani,10.727091,76.166407,True,True,,Jayan p p,"A. U. P. S.Chazhiyattiri is a Aided educational institution established in 1914. Situated in the district of Palakkad, it offers classes for levels 1 - 7. The campus spans across 1.015 and features 24 classrooms. Students have access to excellent facilities including a Computer Lab and a Playground.",https://sametham.kite.kerala.gov.in/20549,
14759,32020800426.0,,,Koodali UPS,Aided,1 - 7,1925.0,KOODALI,670592,Kannur,Mattannur,Thalassery,Mattannur,Kannur,11.923068,75.47791499999998,True,True,,VANDANA M T,"Koodali UPS is a Aided educational institution established in 1925. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 1.42 and features 16 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/14759,
21411,32060600404.0,,,G. L. P. S.Veeswalam,Government,1 - 4,1931.0,VEESWALAM,678571,Palakkad,Coyalamannam,Palakkad,Palakkad,Palakkad,10.750385,76.59626199999998,True,True,,DEVI K C,"G. L. P. S.Veeswalam is a Government educational institution established in 1931. Situated in the district of Palakkad, it offers classes for levels 1 - 4. The campus spans across 20cent and features 4 classrooms. Students have access to excellent facilities including a Multi Media Room.",https://sametham.kite.kerala.gov.in/21411,
16814,32040800529.0,,,Iringal ArunodayamLPS,Aided,1 - 4,1927.0,KOTTAKKAL,673521,Kozhikode,Vatakara,Vatakara,Quilandy,Vadakara,11.560708,75.59806899999998,True,True,,AMRUTHA.M,"Iringal ArunodayamLPS is a Aided educational institution established in 1927. Situated in the district of Kozhikode, it offers classes for levels 1 - 4. The campus spans across 12 cent and features 4 classrooms.",https://sametham.kite.kerala.gov.in/16814,
36009,32110300706.0,4059.0,,D B H S S Cheriyanad,Aided,5 - 12,1953.0,CHERIYANAD,689511,Alappuzha,Chengannur,Mavelikkara,Chengannur,Mavelikkara (SC),9.277168,76.583848,False,False,Leena,V S LEKSHMI,"D B H S S Cheriyanad is a Aided educational institution established in 1953. Situated in the district of Alappuzha, it offers classes for levels 5 - 12. The campus spans across 3acre 48 cent and features 37 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and an Auditorium.",https://sametham.kite.kerala.gov.in/36009,2000.0
14331,32020400308.0,,,Perunthattil LPS,Aided,1 - 4,1907.0,PERUNTHATTIL,670107,Kannur,Thalassery North,Thalassery,Thalassery,Vadakara,11.78939,75.496334,True,True,,PRASEEDA.B,"Perunthattil LPS is a Aided educational institution established in 1907. Situated in the district of Kannur, it offers classes for levels 1 - 4. The campus spans across 14cent and features 4 classrooms. Students have access to excellent facilities including a Playground.",https://sametham.kite.kerala.gov.in/14331,
42319,32140100208.0,,,Panchayath LPSMudakkal Valakkadu,Government,1 - 4,1963.0,valakkadu,695103,Thiruvananthapuram,Attingal,Attingal,Chirayinkeezhu,Attingal *,8.685682,76.86535399999998,True,True,,SHAJAHAN,"Panchayath LPSMudakkal Valakkadu is a Government educational institution established in 1963. Situated in the district of Thiruvananthapuram, it offers classes for levels 1 - 4. The campus spans across 50cent and features 8 classrooms. Students have access to excellent facilities including a Computer Lab.",https://sametham.kite.kerala.gov.in/42319,
25099,32081000102.0,,,St. Joseph`s H. S.Chathedom,Aided,1 -10,1920.0,THURUTHIPURAM CHURCH ROAD,680667,Ernakulam,North Paravur,Aluva,Paravur,Ernakulam,10.196423,76.218969,True,True,,LEEGIA THOMAS KURIAPPILLY,"St. Joseph`s H. S.Chathedom is a Aided educational institution established in 1920. Situated in the district of Ernakulam, it offers classes for levels 1 -10. The campus spans across 1.5 Acre and features 22 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground, a Multi Media Room and an Auditorium.",https://sametham.kite.kerala.gov.in/25099,
25858,32081001203.0,,,St. Little Teresa`sU. P. S. Karumalloor,Aided,1 - 7,1952.0,Thattampady,683511,Ernakulam,North Paravur,Aluva,Kalamassery,Ernakulam,10.137569,76.268832,True,True,,Eilyn Thomas P,"St. Little Teresa`sU. P. S. Karumalloor is a Aided educational institution established in 1952. Situated in the district of Ernakulam, it offers classes for levels 1 - 7. The campus spans across 2 Acrea and features 24 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/25858,
23460,32071002201.0,,,S N K U P S P.VEMBALLUR,Aided,1 - 7,1929.0,SN PURAM,680668,Thrissur,Kodungallur,Irinjalakuda,Kaipamangalam,Chalakudy *,10.264433,76.16624,True,True,,SANDHYA PS,"S N K U P S P.VEMBALLUR is a Aided educational institution established in 1929. Situated in the district of Thrissur, it offers classes for levels 1 - 7. The campus spans across 83.250cent and features 19 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/23460,
13664,32021300504.0,,,KORJAN UPS,Aided,1 - 7,1882.0,kakkad,670005,Kannur,Pappinissery,Kannur,Azhikode,Kannur,,,True,True,,Vinitha TV,"KORJAN UPS is a Aided educational institution established in 1882. Situated in the district of Kannur, it offers classes for levels 1 - 7. The campus spans across 1 Acre and features 9 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab and a Playground.",https://sametham.kite.kerala.gov.in/13664,
30319,32090400203.0,,,G. L. P. S. Thalayar,Government,1 - 4,1997.0,Thalayar factory Road,685614,Idukki,Munnar,Kattappana,Devikulam,Idukki,10.157032,77.104371,True,True,,MARI AROCKIAM.S,"G. L. P. S. Thalayar is a Government educational institution established in 1997. Situated in the district of Idukki, it offers classes for levels 1 - 4. The campus spans across 1 Acre and features 5 classrooms.",https://sametham.kite.kerala.gov.in/30319,
27251,32081101501.0,,,Mar Thoma LPSVengola,Aided,1 - 4,1959.0,VENGOLA,683556,Ernakulam,Perumbavoor,Kothamangalam,Perumbavoor,Chalakudy *,10.073292,76.447371,True,True,,SUSAN LEENA MATHEW,"Mar Thoma LPSVengola is a Aided educational institution established in 1959. Situated in the district of Ernakulam, it offers classes for levels 1 - 4. The campus spans across 23cents and features 6 classrooms. Students have access to excellent facilities including a Computer Lab and a Multi Media Room.",https://sametham.kite.kerala.gov.in/27251,
18155,32051500221.0,,,N C T English MediumHigh SchoolVerumpulakkal,Unaided Recognised,1 -10,2003.0,VERUMPULAKKAL,679324,Malappuram,Mankada,Malappuram,Mankada,Malappuram *,,,True,True,,MUSTHAFA MYLAPPURAM,"N C T English MediumHigh SchoolVerumpulakkal is a Unaided Recognised educational institution established in 2003. Situated in the district of Malappuram, it offers classes for levels 1 -10. The campus spans across 3.09 and features 21 classrooms. Students have access to excellent facilities including a Computer Lab, a Science Lab, a Playground and a Multi Media Room.",https://sametham.kite.kerala.gov.in/18155,
12205,32010400301.0,,,G. L. P. S.Chalingal,Government,1 - 4,1954.0,Chalingal,671531,Kasaragod,Bekal,Kanhangad,Udma,Kasaragod,12.380751,75.10120399999998,True,True,,Krishnan Embranthiri M,"G. L. P. S.Chalingal is a Government educational institution established in 1954. Situated in the district of Kasaragod, it offers classes for levels 1 - 4. The campus spans across 3.35acre and features 9 classrooms. Students have access to excellent facilities including an Auditorium.",https://sametham.kite.kerala.gov.in/12205,
