school_code,total_area_acre,solar_power,drinking_water,net_connectivity,total_class_room,multi_media_room,total_smart_class_room,little_kites,total_staff_room,computer_lab,science_lab,survey_number_s,total_no_of_computers_available_in_the_school,total_no_of_printers_available_in_the_school,first_aid_room,public_addressing_system,kitchen,cctv,store_book_stationary,tv_hall,canteen,rainwater_harvesting,land_obtained_for_establishing_school,play_ground,waste_management_system,autism_park,dining_hall,auditorium,indoor_stadium,students_police,music_class_room,activities,agricultural_activity,land_protected_by,toilet,she_toilet,no_of_toilets_for_boys,no_of_toilets_for_girls,no_of_urinals_for_boys,no_of_urinals_for_girls,parking_space,garden,transportation,hostel_facility,building_type,bio_gas,incinerator_facility,building_plinth_area,building_ownership,library,electrification
25833,1,No,Public Tap,Yes,4.0,No,0.0,No,1.0,Yes,No,67/6,7.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Owned by Manager,No,No,No,No,No,No,No,No,,No,Partially,Yes,No,3.0,4.0,2.0,4.0,No,Yes,,No,Semi Pucca,No,No,3500,Owned,YesNo of books: 861,Yes
11009,4.74,No,Well,Yes,26.0,No,11.0,Yes,1.0,Yes,Yes,138/2,25.0,2.0,No,No,Yes,Yes,No,No,No,Yes,Government Owned,Yes  Football,No,No,No,No,No,Yes,No,Scouts & Guides,No,Partially,Yes,No,7.0,8.0,6.0,0.0,No,Yes,,No,Pucaa,No,Yes,8400 sq.ft,Owned,YesNo of books: 5000,Yes
25261,1000 cent,No,Pub Tap & well,Yes,9.0,Yes,1.0,No,1.0,Yes,No,222,4.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,2.0,2.0,2.0,4.0,Yes,No,,No,Katcha,No,No,50000 sq,Owned,YesNo of books: 200,Yes
26001,3.2,No,Well,Yes,27.0,No,8.0,Yes,1.0,Yes,Yes,463/1,15.0,3.0,No,No,Yes,No,Yes,No,No,No,Owned by Manager,Yes  Football,No,No,No,Yes,No,No,No,NCC,Yes,Partially,Yes,No,5.0,6.0,5.0,4.0,Yes,Yes,School Bus,No,Semi Pucca,No,No,5081.54M2,Owned,YesNo of books: 3850,Yes
33343,0.5,No,Well,No,6.0,No,0.0,No,0.0,No,No,36/4459,0.0,0.0,Yes,No,No,No,Yes,No,No,No,Owned by Manager,No,Yes,No,Yes,No,No,No,No,,No,Fully,Yes,Yes,1.0,1.0,0.0,0.0,No,Yes,,No,Pucaa,No,No,2050,Owned,YesNo of books: 300,Yes
13002,2 HECTER,No,Borewll,Yes,22.0,Yes,20.0,Yes,2.0,Yes,Yes,"24,23/2",20.0,2.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,No,No,No,Yes,No,"JRC,NCC ,Scouts & Guides",Yes,Partially,Yes,Yes,10.0,20.0,18.0,20.0,Yes,Yes,,No,Pucaa,No,No,781.43M2,Owned,YesNo of books: 1714,Yes
24032,3 .07 Acres,No,Borewll,Yes,14.0,No,3.0,No,1.0,Yes,Yes,"463/2, 463/1, 808/1",12.0,2.0,No,Yes,Yes,No,No,No,No,Yes,Government Owned,Yes  Football / Volleyball,No,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,3.0,7.0,5.0,8.0,No,No,,No,Semi Pucca,No,No,9200 sqft,Owned,YesNo of books: 5500,Yes
17036,97 cent,No,Well,Yes,6.0,Yes,1.0,No,2.0,Yes,Yes,63/1,7.0,3.0,Yes,No,Yes,No,No,No,No,No,Government Owned,Yes  Football / Volleyball,Yes,No,Yes,No,No,No,No,,Yes,Fully,Yes,Yes,4.0,8.0,8.0,0.0,No,Yes,,Boys,Pucaa,Yes,No,460 sq.m,Owned,YesNo of books: 1000,Yes
47603,27 cent,No,Well,Yes,4.0,No,0.0,No,1.0,No,No,RS. No.110/3,4.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,1.0,4.0,1.0,No,Yes,,No,Semi Pucca,No,No,138.24 m2,Owned,YesNo of books: 300,Yes
50025,1.5,No,Well,Yes,7.0,No,1.0,No,1.0,Yes,No,363/2,4.0,2.0,No,No,Yes,No,No,Yes,No,Yes,Owned by Manager,No,Yes,No,Yes,Yes,No,No,No,,Yes,Fully,Yes,Yes,2.0,2.0,3.0,3.0,No,Yes,,Both,Pucaa,No,No,397.30 m2,Owned,No,Yes
16743,34 cents,No,Well,Yes,7.0,No,3.0,No,1.0,Yes,Yes,22/23,6.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,Yes,No,No,No,No,No,No,Scouts & Guides,Yes,Fully,Yes,No,1.0,1.0,8.0,3.0,No,Yes,,No,Pucaa,Yes,No,2767.46 sq,Owned,YesNo of books: 730,Yes
34324,50cent,No,Borewll,Yes,10.0,No,0.0,No,1.0,Yes,No,151/12,2.0,0.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Owned by Manager,Yes  Badminton,Yes,No,Yes,No,No,No,No,,Yes,Partially,Yes,No,2.0,2.0,1.0,1.0,No,Yes,,No,Pucaa,No,No,475 m.sq,Owned,YesNo of books: 200,Yes
22263,1 Acre 10 cent,No,Well,No,17.0,No,0.0,No,1.0,Yes,No,"1031/3, 1033/3",18.0,1.0,No,Yes,Yes,No,Yes,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,Scouts & Guides,Yes,Partially,Yes,No,5.0,5.0,10.0,10.0,Yes,Yes,School Bus,No,Pucaa,No,No,9451.85,Owned,YesNo of books: 1952,Yes
17076,7.83 Acre,No,Borewll,Yes,64.0,Yes,48.0,Yes,5.0,Yes,Yes,4232/57,20.0,2.0,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Owned by Manager,Yes  Football,No,No,No,Yes,No,No,No,Scouts & Guides,Yes,Partially,Yes,Yes,20.0,20.0,33.0,35.0,Yes,Yes,,Boys,Pucaa,No,No,9200 sq.ft,Owned,YesNo of books: 6000,Yes
29303,1.015,No,Pub Tap & well,Yes,8.0,No,6.0,No,1.0,Yes,Yes,446/15,8.0,1.0,No,Yes,Yes,No,No,No,No,No,Donated by well wishers,No,No,No,Yes,Yes,No,No,No,,Yes,Partially,Yes,No,3.0,4.0,2.0,2.0,No,No,,No,Semi Pucca,No,No,7200sq ft,Owned,No,Yes
35443,52cent,No,Pub Tap & well,Yes,8.0,Yes,0.0,No,2.0,Yes,Yes,"172/10,172/11,172/9",5.0,1.0,No,Yes,Yes,No,Yes,Yes,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,Yes,No,No,No,No,,Yes,Fully,Yes,Yes,2.0,2.0,2.0,2.0,Yes,Yes,School Bus,No,Pucaa,No,No,22.46,Owned,YesNo of books: 1800,Yes
30318,2.56acres,No,Others,No,5.0,No,0.0,No,0.0,No,No,Not available,1.0,1.0,No,No,Yes,No,No,No,No,No,Donated by an Organization,No,Yes,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,1.0,0.0,1.0,No,No,,No,Pucaa,No,No,2500 sqft,Owned,No,Yes
24022,3.28,No,Well,Yes,22.0,Yes,11.0,Yes,2.0,Yes,Yes,"44/2, 46/1, 41/1",32.0,6.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Owned by Manager,Yes  Football / Volleyball / Badminton,No,No,No,Yes,No,Yes,Yes,JRC,Yes,Fully,Yes,Yes,9.0,10.0,20.0,25.0,Yes,Yes,School Bus,No,Semi Pucca,Yes,No,12500 sqft,Owned,YesNo of books: 385,Yes
11466,7.40 ACRE,No,Borewll,No,32.0,Yes,2.0,No,1.0,Yes,Yes,"RsNo27/2,10,11",34.0,3.0,No,Yes,Yes,No,Yes,No,No,No,Government Owned,Yes  Football,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,6.0,18.0,22.0,10.0,Yes,Yes,,No,Pucaa,No,No,14000SqFee,Owned,YesNo of books: 4395,Yes
25037,4.648,No,Well,Yes,41.0,No,16.0,Yes,3.0,Yes,Yes,"260/1,2 256/9,268/9,273/6192/8",45.0,2.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,No,Yes,No,Yes,No,"NSS,NCC ,Scouts & Guides",Yes,Fully,Yes,Yes,20.0,25.0,17.0,18.0,Yes,Yes,School Bus,No,Pucaa,No,Yes,2441m2,Owned,YesNo of books: 5450,Yes
22414,0.8 acre,No,Well,Yes,6.0,No,0.0,No,1.0,No,No,30/1-2,1.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,No,No,Yes,No,No,No,No,Scouts & Guides,Yes,Fully,Yes,No,1.0,2.0,1.0,7.0,Yes,Yes,School Bus,No,Pucaa,No,No,197.64 SqM,Owned,YesNo of books: 600,Yes
14834,78cent,No,Pub Tap & well,Yes,13.0,No,5.0,No,1.0,Yes,No,34/3,10.0,1.0,No,No,Yes,No,No,No,No,Yes,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,3.0,6.0,10.0,15.0,No,Yes,School Bus,No,Pucaa,Yes,No,430,Owned,YesNo of books: 600,Yes
36034,4 Acre,No,Pub Tap & well,Yes,30.0,Yes,7.0,Yes,2.0,Yes,Yes,580/14,15.0,2.0,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,No,No,No,No,Yes,"JRC,NCC ,Scouts & Guides",Yes,Fully,Yes,Yes,10.0,10.0,10.0,14.0,Yes,Yes,,No,Pucaa,Yes,No,2548.06,Owned,YesNo of books: 3000,Yes
21220,1,No,Public Tap,Yes,10.0,No,1.0,No,0.0,No,No,22/6,3.0,1.0,No,No,Yes,No,Yes,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,3.0,4.0,1.0,No,No,,No,Pucaa,No,No,6200 sq.ft,Owned,YesNo of books: 306,Yes
12220,0.4,No,Borewll,Yes,9.0,Yes,2.0,No,0.0,No,No,58/5,5.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,Yes,No,No,No,No,,Yes,Partially,Yes,No,3.0,3.0,1.0,1.0,Yes,Yes,,No,Pucaa,No,No,404.87sqm,Owned,YesNo of books: 1040,Yes
38025,2.88,No,Well,Yes,13.0,Yes,13.0,Yes,2.0,Yes,Yes,476/2,14.0,2.0,No,Yes,Yes,No,Yes,No,No,No,Owned by Manager,Yes  Football / Volleyball,No,No,Yes,Yes,No,No,No,JRC,Yes,Fully,Yes,No,3.0,9.0,10.0,5.0,Yes,Yes,School Bus,No,Pucaa,No,No,361.35,Owned,YesNo of books: 5662,Yes
21707,26cent,No,Borewll,Yes,6.0,No,1.0,No,1.0,Yes,No,"81/14,81/15",4.0,2.0,No,Yes,Yes,No,No,No,No,Yes,Government Owned,No,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,No,1.0,2.0,1.0,1.0,No,Yes,,No,Pucaa,No,No,166.96SQM,Owned,YesNo of books: 541,Yes
25244,220cent,No,Pub Tap & well,Yes,15.0,No,1.0,No,1.0,Yes,No,"234/12B,234/12A",6.0,1.0,Yes,Yes,Yes,No,Yes,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,Yes,,Yes,Fully,Yes,Yes,2.0,2.0,8.0,8.0,No,No,School Bus,No,Pucaa,No,No,219.36,Owned,YesNo of books: 780,Yes
24420,1,No,Well,Yes,8.0,No,0.0,No,1.0,No,No,"100/11B,101/14",1.0,0.0,No,No,Yes,No,No,No,No,Yes,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Fully,Yes,No,2.0,2.0,1.0,1.0,No,Yes,,No,Pucaa,No,No,3458.5 sq,Owned,No,Yes
14760,1.63,No,Well,Yes,13.0,Yes,1.0,No,1.0,Yes,No,2/6,7.0,1.0,Yes,Yes,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,1.0,2.0,2.0,Yes,No,,No,Semi Pucca,No,No,5000,Owned,YesNo of books: 978,Yes
38706,10 cent,No,Well,No,4.0,Yes,1.0,No,1.0,Yes,No,92-43/33-1,3.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Donated by well wishers,No,No,No,No,No,No,No,No,,No,Fully,Yes,Yes,1.0,1.0,1.0,1.0,No,No,,No,Semi Pucca,No,No,281.74 m2,Owned,YesNo of books: 825,Yes
21520,.37,No,Public Tap,Yes,8.0,No,0.0,No,0.0,No,No,112/213,1.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,No,Partially,Yes,No,1.0,0.0,5.0,5.0,No,No,,No,Pucaa,No,No,3600 sqcmt,Owned,No,Yes
16259,28.267 ares,No,Well,Yes,46.0,No,1.0,No,1.0,Yes,Yes,"179/6,179/2A,178/1,180/7,179/4",16.0,1.0,No,Yes,Yes,No,Yes,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,Scouts & Guides,Yes,Fully,Yes,Yes,11.0,30.0,24.0,0.0,Yes,No,School Bus,No,Pucaa,No,No,2126.87 m2,Owned,YesNo of books: 5000,Yes
14038,3.5,No,Borewll,Yes,22.0,Yes,22.0,Yes,2.0,Yes,Yes,162/63,50.0,5.0,Yes,Yes,Yes,No,No,No,No,Yes,Owned by Manager,Yes  Football,Yes,No,No,Yes,No,Yes,No,"JRC,NCC ,Scouts & Guides",Yes,Partially,Yes,Yes,6.0,12.0,18.0,16.0,Yes,Yes,,No,Pucaa,Yes,No,10000,Owned,YesNo of books: 7000,Yes
16457,25cent (10.12),No,Well,Yes,5.0,No,0.0,No,1.0,Yes,Yes,21/2,4.0,0.0,Yes,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,2.0,2.0,4.0,4.0,No,Yes,,No,Pucaa,No,No,120*20,Owned,YesNo of books: 979,Yes
45329,1acre,No,Well,Yes,6.0,No,0.0,No,0.0,No,No,"473/2,473/6/1,473/6/2-7",5.0,1.0,No,Yes,Yes,No,Yes,No,No,No,Government Owned,No,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,No,3.0,6.0,6.0,0.0,No,No,School Bus,No,Katcha,No,No,54*6m,Owned,YesNo of books: 2000,Yes
26031,4.74acres,Yes,Public Tap,Yes,7.0,Yes,7.0,No,2.0,Yes,Yes,"926,927,930,931,932",30.0,4.0,No,Yes,Yes,Yes,No,No,No,No,Government Owned,Yes  Football / Volleyball,Yes,No,No,No,No,No,No,,Yes,Fully,Yes,Yes,3.0,5.0,5.0,0.0,Yes,Yes,,No,Pucaa,No,Yes,839.65SqM,Owned,YesNo of books: 6084,Yes
30402,1.5 acre,No,Others,No,8.0,No,0.0,No,0.0,No,No,700,3.0,1.0,No,No,Yes,No,No,No,No,No,Government Owned,No,No,No,No,No,No,No,No,,Yes,Fully,Yes,No,1.0,1.0,1.0,1.0,No,Yes,,No,Semi Pucca,No,No,3500,Owned,YesNo of books: 945,Yes
13927,63.14 HECTOR,No,Well,Yes,6.0,No,0.0,No,0.0,Yes,No,84/2,3.0,0.0,No,No,Yes,No,No,No,No,No,Government Owned,Yes  Football / Volleyball,Yes,No,No,Yes,No,No,No,,Yes,Partially,Yes,Yes,1.0,1.0,2.0,0.0,No,No,,No,Pucaa,No,No,246 SQUARE,Owned,YesNo of books: 647,Yes
47042,2.14,No,Well,Yes,29.0,Yes,13.0,Yes,1.0,Yes,Yes,"156/1, 156/4B",26.0,2.0,No,Yes,Yes,No,Yes,No,No,Yes,Government Owned,Yes  Football,Yes,No,Yes,Yes,No,Yes,No,JRC,Yes,Fully,Yes,Yes,11.0,27.0,23.0,0.0,No,No,School Bus,No,Pucaa,Yes,Yes,1716 m2,Owned,YesNo of books: 8315,Yes
14828,1.6,No,Borewll,Yes,4.0,No,0.0,No,1.0,No,No,1293,1.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,1.0,1.0,1.0,No,Yes,,No,Pucaa,No,No,287.63M,Owned,YesNo of books: 300,Yes
20345,0.56,No,Well,Yes,11.0,No,0.0,No,2.0,No,No,322/2,3.0,0.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,No,No,No,No,No,No,No,,No,Fully,Yes,No,1.0,1.0,1.0,1.0,Yes,Yes,,No,Semi Pucca,No,No,4000 sqft,Owned,YesNo of books: 1200,Yes
16648,0.13,No,Well,Yes,5.0,No,0.0,No,0.0,Yes,No,57/7,3.0,0.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Fully,Yes,No,1.0,1.0,1.0,0.0,No,Yes,School Bus,No,Semi Pucca,No,No,1638,Owned,YesNo of books: 316,Yes
22085,1 acre 31 cent,No,Well,Yes,38.0,No,18.0,No,2.0,Yes,Yes,113/1 & 105/4,18.0,3.0,Yes,Yes,Yes,Yes,Yes,No,No,No,Donated by an Organization,Yes  Badminton,Yes,No,No,Yes,Yes,No,No,Scouts & Guides,Yes,Fully,Yes,Yes,8.0,18.0,22.0,18.0,Yes,No,School Bus,No,Pucaa,No,Yes,2828.04 m2,Owned,YesNo of books: 1500,Yes
14525,19.5Cents,No,Well,Yes,8.0,Yes,2.0,Yes,1.0,Yes,No,63/3,5.0,0.0,No,Yes,Yes,No,No,No,No,Yes,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Nil,Yes,Yes,2.0,2.0,2.0,3.0,Yes,Yes,School Bus,No,Pucaa,No,No,1200Sq F,Owned,YesNo of books: 1200,Yes
37210,0.75,No,Well,Yes,7.0,No,1.0,No,1.0,No,No,B II  482/08,2.0,0.0,No,Yes,Yes,No,No,No,No,No,Donated by well wishers,No,No,No,No,No,No,No,No,,Yes,Fully,Yes,No,1.0,1.0,1.0,1.0,Yes,No,,No,Pucaa,No,No,373 Sq Mtr,Owned,YesNo of books: 764,Yes
26526,0.14,No,Public Tap,Yes,5.0,No,1.0,No,0.0,No,No,906/A,6.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Partially,Yes,No,4.0,5.0,3.0,3.0,No,Yes,,No,Pucaa,No,No,288,Owned,No,Yes
31055,3.4,No,Pub Tap & well,Yes,6.0,Yes,3.0,No,1.0,Yes,Yes,"373/12,371/2,371/7&8",10.0,3.0,Yes,No,Yes,Yes,No,Yes,No,Yes,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,"JRC,NCC ,Scouts & Guides",Yes,Partially,Yes,Yes,4.0,5.0,10.0,5.0,Yes,Yes,,No,Pucaa,No,Yes,9200 sq.f,Owned,YesNo of books: 3676,Yes
12208,5.63 Are,No,Well,Yes,4.0,No,4.0,No,0.0,Yes,No,"113/11,113/9A",6.0,1.0,No,No,Yes,No,No,No,No,No,Government Owned,No,Yes,No,No,No,No,No,No,,No,Partially,Yes,No,1.0,1.0,1.0,2.0,No,No,,No,Pucaa,No,No,252.8,Owned,No,Yes
30233,1,No,Well,No,5.0,Yes,1.0,No,1.0,Yes,No,NIL,6.0,1.0,No,No,Yes,No,No,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,1.0,0.0,0.0,No,No,,No,Pucaa,No,No,120X20,Owned,No,Yes
12008,2.66,No,Borewll,Yes,19.0,No,16.0,Yes,1.0,Yes,Yes,247/2,16.0,3.0,No,Yes,Yes,No,Yes,No,No,Yes,Government Owned,Yes  Football,No,No,Yes,No,No,No,No,JRC,Yes,Fully,Yes,Yes,6.0,20.0,10.0,0.0,No,Yes,,No,Pucaa,No,Yes,6000sq.ft,Owned,YesNo of books: 7000,Yes
11213,1.5 acre,No,Well,No,5.0,No,0.0,No,0.0,No,No,81/1A,4.0,0.0,No,No,Yes,No,No,No,No,No,Government Owned,No,No,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,1.0,1.0,1.0,1.0,No,Yes,,No,Semi Pucca,No,No,1800 sq ft,Owned,YesNo of books: 1350,Yes
20645,12.95r,No,Well,Yes,14.0,No,1.0,No,0.0,Yes,No,150/5,7.0,1.0,No,Yes,Yes,Yes,No,No,No,No,Owned by Manager,No,Yes,No,Yes,No,No,No,No,,No,Fully,Yes,No,4.0,6.0,10.0,10.0,No,Yes,,No,Pucaa,No,No,313.13sq.m,Owned,YesNo of books: 600,Yes
38746,1.36,No,Public Tap,Yes,4.0,No,1.0,No,1.0,No,No,"128/9,119/1,128/1-108,128/1-11",2.0,0.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,1.0,1.0,1.0,No,Yes,,No,Pucaa,No,No,2000,Owned,YesNo of books: 1500,Yes
27040,0.90,No,Well,Yes,10.0,No,3.0,No,1.0,Yes,Yes,3/99,8.0,2.0,No,Yes,Yes,Yes,No,No,No,No,Donated by well wishers,No,No,No,No,No,No,No,No,JRC,Yes,Partially,Yes,Yes,2.0,6.0,1.0,0.0,Yes,Yes,School Bus,No,Semi Pucca,No,No,533.4,Owned,YesNo of books: 4915,Yes
12318,2.6,No,Borewll,No,4.0,No,1.0,No,0.0,No,No,274/45,4.0,1.0,No,Yes,Yes,No,No,No,No,No,Donated by well wishers,No,Yes,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,2.0,1.0,1.0,No,Yes,,No,Pucaa,No,No,2000 s ft,Owned,YesNo of books: 600,Yes
17114,2.15 acre,No,Borewll,Yes,19.0,No,3.0,No,1.0,Yes,Yes,"459/1, 460/1A",5.0,2.0,Yes,No,Yes,No,Yes,Yes,No,Yes,Donated by well wishers,Yes  Football,No,No,Yes,Yes,No,No,Yes,JRC,Yes,Nil,Yes,No,7.0,7.0,7.0,7.0,Yes,Yes,School Bus,No,Semi Pucca,No,No,1046 m squ,Owned,YesNo of books: 2400,Yes
38093,3.5,Yes,Pub Tap & well,Yes,20.0,Yes,7.0,Yes,2.0,Yes,Yes,223/1,20.0,3.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,Yes,Yes,No,No,No,NCC & All,Yes,Fully,Yes,No,0.0,8.0,0.0,33.0,Yes,Yes,,No,Semi Pucca,No,Yes,14000 sqft,Owned,YesNo of books: 20000,Yes
32053,5 Acres,No,Well,Yes,22.0,Yes,15.0,Yes,2.0,Yes,Yes,269/1,28.0,4.0,Yes,Yes,Yes,No,Yes,No,No,No,Owned by Manager,Yes  Football,Yes,No,No,No,No,No,No,JRC,Yes,Nil,Yes,Yes,6.0,6.0,8.0,8.0,Yes,Yes,School Bus,No,Pucaa,No,Yes,5 acres,Owned,YesNo of books: 1500,Yes
36386,3 acre,No,Pub Tap & well,Yes,9.0,No,0.0,No,1.0,Yes,Yes,336/3,3.0,1.0,No,Yes,Yes,No,No,No,No,No,Donated by well wishers,Yes  Badminton,Yes,No,Yes,No,No,No,No,,Yes,Partially,Yes,No,1.0,2.0,1.0,2.0,Yes,No,,No,Pucaa,No,No,45,Owned,YesNo of books: 100,Yes
13842,24.80 Ares,No,Well,Yes,10.0,Yes,1.0,No,1.0,Yes,No,148/9,2.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Nil,Yes,No,1.0,2.0,1.0,1.0,No,Yes,School Bus,No,Pucaa,No,No,409 m2,Owned,YesNo of books: 1050,Yes
21745,1.5,No,Well,Yes,14.0,No,1.0,No,1.0,Yes,Yes,18/10,7.0,1.0,No,Yes,Yes,No,No,No,No,No,Donated by well wishers,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,1.0,1.0,1.0,1.0,No,Yes,,No,Semi Pucca,Yes,Yes,4992sqft,Owned,YesNo of books: 2578,Yes
14805,1,No,Borewll,Yes,5.0,No,0.0,No,1.0,Yes,No,23,3.0,1.0,No,Yes,Yes,No,No,No,No,Yes,Government Owned,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,1.0,0.0,0.0,Yes,Yes,,No,Pucaa,Yes,No,2800,Owned,No,Yes
21111,3.10 acre,No,Well,Yes,32.0,Yes,2.0,No,1.0,Yes,Yes,"514/6A,514/3A,237/3",10.0,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Donated by well wishers,Yes  Football,Yes,No,Yes,Yes,Yes,No,No,JRC,Yes,Partially,Yes,Yes,5.0,5.0,15.0,10.0,Yes,Yes,School Bus,Boys,Pucaa,Yes,Yes,1300 m2,Owned,YesNo of books: 2500,Yes
38722,13 cent,No,Well,Yes,6.0,No,0.0,No,1.0,No,No,113/3,1.0,0.0,Yes,No,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,No,Nil,Yes,No,1.0,1.0,1.0,1.0,No,No,,No,Pucaa,No,No,10 cent,Owned,YesNo of books: 100,Yes
14856,1730sq mtr,No,Well,No,16.0,No,4.0,No,2.0,No,No,1015/2,27.0,2.0,No,No,Yes,No,No,No,No,Yes,Government Owned,No,No,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,3.0,5.0,4.0,5.0,No,No,School Bus,No,Pucaa,No,No,7200sqft,Owned,YesNo of books: 2637,Yes
46211,1,No,Others,Yes,12.0,Yes,1.0,Yes,1.0,Yes,No,238/1,7.0,1.0,No,Yes,Yes,No,No,No,No,No,Owned by Manager,No,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,No,1.0,3.0,10.0,3.0,No,Yes,,No,Pucaa,No,Yes,5200sqfee,Owned,YesNo of books: 1518,Yes
13166,0.04,No,Well,Yes,4.0,No,1.0,No,0.0,Yes,No,7/7,3.0,0.0,Yes,Yes,Yes,No,No,No,No,No,Owned by Manager,No,No,No,No,No,No,No,No,,Yes,Nil,Yes,Yes,1.0,1.0,1.0,1.0,No,No,,No,Pucaa,No,No,57.22sqft,Rented,YesNo of books: 600,Yes
14244,.15Acre,No,Pub Tap & well,Yes,11.0,No,1.0,No,2.0,Yes,Yes,22/10,5.0,0.0,Yes,Yes,Yes,No,No,No,No,No,Owned by Manager,Yes  Badminton,Yes,No,No,No,No,No,No,,Yes,Partially,Yes,Yes,1.0,2.0,4.0,4.0,No,Yes,,No,Pucaa,No,Yes,8 cent,Owned,YesNo of books: 1750,Yes
24052,208.82,No,Well,Yes,18.0,No,9.0,Yes,2.0,Yes,Yes,39/2,39.0,2.0,Yes,Yes,Yes,No,Yes,No,No,No,Owned by Manager,Yes  Football / Volleyball / Badminton,Yes,No,No,Yes,No,No,No,,Yes,Partially,Yes,Yes,2.0,9.0,10.0,10.0,Yes,Yes,,No,Pucaa,Yes,Yes,1488.26,Owned,YesNo of books: 2000,Yes
16625,0.60,No,Well,Yes,13.0,No,0.0,No,1.0,No,No,74/3,5.0,0.0,Yes,Yes,Yes,No,No,No,No,No,Donated by an Organization,Yes  Football / Volleyball,No,No,Yes,No,No,No,No,,Yes,Fully,Yes,Yes,2.0,2.0,3.0,3.0,No,Yes,,No,Pucaa,No,No,3023,Owned,No,Yes
13660,6 CENT,No,Borewll,Yes,21.0,No,1.0,No,1.0,Yes,Yes,220/9,9.0,1.0,No,Yes,Yes,No,Yes,No,No,No,Donated by well wishers,No,Yes,No,No,No,No,No,No,,No,Partially,Yes,No,2.0,3.0,0.0,0.0,Yes,No,School Bus,No,Pucaa,No,No,98.15SqM,Owned & Rented,YesNo of books: 4170,Yes
